"MAZSEQ","MAZ_ORIGINAL","state","county","tract","block group","BKGPIDFP10","HH","BKGP_HH","MAZ_Percent"
35191,611839,6,55,201402,1,60552014021,118,297,0.397306397306397
34799,610725,6,55,201401,3,60552014013,45,386,0.116580310880829
35301,612202,6,55,201402,1,60552014021,21,297,0.0707070707070707
35150,611699,6,55,201401,3,60552014013,14,386,0.0362694300518135
35188,611823,6,55,201402,1,60552014021,158,297,0.531986531986532
35274,612107,6,55,200302,1,60552003021,12,429,0.027972027972028
34593,610203,6,55,200302,1,60552003021,80,429,0.186480186480186
35333,612315,6,55,200302,1,60552003021,14,429,0.0326340326340326
35419,612606,6,55,201003,1,60552010031,57,252,0.226190476190476
35417,612590,6,55,201402,2,60552014022,79,300,0.263333333333333
35020,611309,6,55,201402,2,60552014022,49,300,0.163333333333333
34643,610305,6,55,201003,1,60552010031,106,252,0.420634920634921
35450,612715,6,55,201402,2,60552014022,81,300,0.27
35206,611892,6,55,201402,2,60552014022,30,300,0.1
35244,611987,6,55,201402,2,60552014022,61,300,0.203333333333333
35445,612689,6,55,201402,3,60552014023,42,553,0.0759493670886076
34709,610471,6,55,201402,3,60552014023,270,553,0.488245931283906
35364,612421,6,55,201401,1,60552014011,28,413,0.0677966101694915
34742,610562,6,55,201401,1,60552014011,24,413,0.0581113801452785
35289,612162,6,55,201401,1,60552014011,3,413,0.00726392251815981
35235,611966,6,55,201401,1,60552014011,74,413,0.179176755447942
34682,610406,6,55,201401,3,60552014013,46,386,0.119170984455959
35392,612509,6,55,201401,3,60552014013,12,386,0.0310880829015544
34893,610979,6,55,201401,2,60552014012,82,584,0.14041095890411
34860,610867,6,55,201401,2,60552014012,51,584,0.0873287671232877
34760,610624,6,55,201401,2,60552014012,38,584,0.0650684931506849
35138,611657,6,55,201401,1,60552014011,8,413,0.0193704600484262
34661,610347,6,55,201401,3,60552014013,186,386,0.481865284974093
34792,610699,6,55,201401,2,60552014012,25,584,0.0428082191780822
34730,610538,6,55,201401,2,60552014012,158,584,0.270547945205479
35210,611900,6,55,201401,1,60552014011,54,413,0.130750605326877
35416,612588,6,55,201401,2,60552014012,123,584,0.210616438356164
35135,611650,6,55,201003,1,60552010031,28,252,0.111111111111111
35117,611603,6,55,201402,3,60552014023,231,553,0.417721518987342
31858,510357,6,95,252201,3,60952522013,0,281,0
34937,611081,6,55,201402,3,60552014023,10,553,0.0180831826401447
32498,511869,6,95,252201,3,60952522013,16,281,0.0569395017793594
31856,510352,6,95,252201,2,60952522012,1,273,0.00366300366300366
35459,612753,6,55,201403,1,60552014031,20,173,0.115606936416185
34904,611014,6,55,201401,1,60552014011,47,413,0.113801452784504
34684,610411,6,55,201403,2,60552014032,92,160,0.575
34911,611025,6,55,201403,2,60552014032,26,160,0.1625
35003,611262,6,55,201800,1,60552018001,18,368,0.0489130434782609
34701,610460,6,55,201401,2,60552014012,64,584,0.10958904109589
34508,610007,6,55,201401,2,60552014012,43,584,0.0736301369863014
35136,611652,6,55,201403,1,60552014031,38,173,0.219653179190751
35342,612348,6,55,201800,2,60552018002,91,357,0.254901960784314
35096,611557,6,55,201800,1,60552018001,0,368,0
34726,610521,6,55,201800,2,60552018002,14,357,0.0392156862745098
34687,610421,6,55,201800,2,60552018002,252,357,0.705882352941177
35029,611333,6,55,201700,1,60552017001,3,212,0.0141509433962264
35256,612032,6,55,201800,1,60552018001,6,368,0.016304347826087
35292,612172,6,55,201800,1,60552018001,9,368,0.0244565217391304
34784,610674,6,55,201800,1,60552018001,7,368,0.0190217391304348
35047,611381,6,55,201800,1,60552018001,9,368,0.0244565217391304
35219,611921,6,55,201800,1,60552018001,2,368,0.00543478260869565
34715,610483,6,55,201800,1,60552018001,153,368,0.415760869565217
35083,611507,6,55,201800,1,60552018001,3,368,0.00815217391304348
34941,611100,6,55,201800,1,60552018001,0,368,0
35293,612173,6,55,201800,1,60552018001,127,368,0.345108695652174
34607,610242,6,55,201800,1,60552018001,0,368,0
34686,610417,6,55,201800,1,60552018001,0,368,0
19594,315082,6,1,410200,1,60014102001,21,503,0.0417495029821074
17855,311322,6,1,410100,1,60014101001,43,400,0.1075
20933,318476,6,1,410100,1,60014101001,84,400,0.21
22039,321612,6,1,410100,1,60014101001,40,400,0.1
23447,326148,6,1,410100,1,60014101001,23,400,0.0575
19593,315079,6,1,410100,1,60014101001,1,400,0.0025
23868,327590,6,1,409800,2,60014098002,36,559,0.0644007155635063
17475,310630,6,1,410100,1,60014101001,42,400,0.105
20196,316509,6,1,410100,1,60014101001,80,400,0.2
24735,330453,6,1,410100,1,60014101001,39,400,0.0975
23644,326814,6,1,409800,2,60014098002,309,559,0.552772808586762
22649,323567,6,1,409800,3,60014098003,76,264,0.287878787878788
23248,325485,6,1,409800,1,60014098001,34,298,0.114093959731544
19461,314781,6,1,409800,1,60014098001,142,298,0.476510067114094
25443,332817,6,1,409800,3,60014098003,78,264,0.295454545454545
24734,330451,6,1,409800,3,60014098003,47,264,0.178030303030303
17474,310629,6,1,409900,2,60014099002,65,235,0.276595744680851
21706,320650,6,1,410000,3,60014100003,4,4,1
22036,321603,6,1,409800,3,60014098003,26,264,0.0984848484848485
17233,310197,6,1,409800,3,60014098003,37,264,0.140151515151515
25444,332818,6,1,409800,1,60014098001,24,298,0.0805369127516778
20653,317731,6,1,409900,1,60014099001,55,285,0.192982456140351
19307,314448,6,1,409900,1,60014099001,0,285,0
18802,313282,6,1,409900,2,60014099002,22,235,0.0936170212765957
17511,310681,6,1,409900,2,60014099002,42,235,0.178723404255319
24473,329663,6,1,409900,2,60014099002,106,235,0.451063829787234
18074,311751,6,1,409900,1,60014099001,46,285,0.16140350877193
23694,326999,6,1,408300,3,60014083003,52,383,0.135770234986945
22035,321601,6,1,408300,2,60014083002,55,405,0.135802469135802
23695,327000,6,1,408300,2,60014083002,39,405,0.0962962962962963
22295,322341,6,1,408300,2,60014083002,122,405,0.301234567901235
23696,327001,6,1,408300,2,60014083002,24,405,0.0592592592592593
20104,316265,6,1,409900,1,60014099001,57,285,0.2
23247,325484,6,1,408100,2,60014081002,89,1244,0.0715434083601286
22047,321635,6,1,408100,4,60014081004,83,385,0.215584415584416
20855,318276,6,1,409900,1,60014099001,0,285,0
23378,325903,6,1,409900,1,60014099001,0,285,0
20195,316507,6,1,409900,1,60014099001,0,285,0
22310,322377,6,1,409900,1,60014099001,0,285,0
19308,314449,6,1,409900,1,60014099001,0,285,0
24996,331303,6,1,409900,1,60014099001,0,285,0
23580,326637,6,1,409900,1,60014099001,0,285,0
17509,310675,6,1,408100,4,60014081004,116,385,0.301298701298701
20592,317570,6,1,409900,1,60014099001,0,285,0
20541,317402,6,1,409900,1,60014099001,0,285,0
21015,318686,6,1,408100,4,60014081004,168,385,0.436363636363636
24475,329667,6,1,410000,2,60014100002,64,728,0.0879120879120879
19915,315780,6,1,410000,2,60014100002,40,728,0.0549450549450549
20311,316829,6,1,410000,2,60014100002,8,728,0.010989010989011
20578,317526,6,1,410000,2,60014100002,30,728,0.0412087912087912
19918,315789,6,1,410000,2,60014100002,10,728,0.0137362637362637
22738,323801,6,1,410000,2,60014100002,28,728,0.0384615384615385
17829,311280,6,1,409900,3,60014099003,44,521,0.0844529750479846
24474,329666,6,1,409900,3,60014099003,285,521,0.547024952015355
25432,332796,6,1,409900,3,60014099003,137,521,0.262955854126679
25731,333907,6,1,409900,1,60014099001,127,285,0.445614035087719
23867,327588,6,1,408100,3,60014081003,39,357,0.109243697478992
22038,321608,6,1,408100,3,60014081003,57,357,0.159663865546218
22037,321607,6,1,408100,3,60014081003,28,357,0.0784313725490196
24088,328403,6,1,408100,1,60014081001,28,555,0.0504504504504504
20539,317398,6,1,408100,3,60014081003,69,357,0.19327731092437
19606,315100,6,1,408100,3,60014081003,164,357,0.459383753501401
21321,319483,6,1,430102,1,60014301021,18,896,0.0200892857142857
21632,320408,6,1,408100,1,60014081001,39,555,0.0702702702702703
24287,329086,6,1,408100,1,60014081001,93,555,0.167567567567568
24928,331128,6,1,408100,1,60014081001,81,555,0.145945945945946
23201,325308,6,1,408100,1,60014081001,45,555,0.0810810810810811
21701,320631,6,1,430102,1,60014301021,16,896,0.0178571428571429
27947,415640,6,13,352102,1,60133521021,43,500,0.086
20577,317525,6,1,409900,4,60014099004,8,332,0.0240963855421687
17830,311281,6,1,409900,4,60014099004,43,332,0.129518072289157
24671,330287,6,1,409900,4,60014099004,19,332,0.0572289156626506
17831,311282,6,1,409900,4,60014099004,49,332,0.147590361445783
25181,331958,6,1,409900,4,60014099004,6,332,0.0180722891566265
22978,324547,6,1,409900,4,60014099004,58,332,0.174698795180723
20173,316467,6,1,409900,4,60014099004,54,332,0.162650602409639
21974,321459,6,1,409900,4,60014099004,94,332,0.283132530120482
19295,314421,6,1,409900,3,60014099003,55,521,0.105566218809981
24839,330839,6,1,409900,4,60014099004,1,332,0.00301204819277108
18242,312092,6,1,430102,1,60014301021,0,896,0
27859,415393,6,13,352102,1,60133521021,87,500,0.174
31014,425869,6,13,352102,1,60133521021,51,500,0.102
28628,417730,6,13,352102,1,60133521021,12,500,0.024
25880,410278,6,13,352102,4,60133521024,1,288,0.00347222222222222
27858,415392,6,13,352102,4,60133521024,0,288,0
26209,410996,6,13,352102,4,60133521024,3,288,0.0104166666666667
26339,411271,6,13,352102,4,60133521024,18,288,0.0625
27023,413024,6,13,352102,4,60133521024,0,288,0
31063,426010,6,13,352202,1,60133522021,282,1023,0.275659824046921
26902,412666,6,13,352202,1,60133522021,0,1023,0
28840,418367,6,13,352202,1,60133522021,52,1023,0.050830889540567
30761,425017,6,13,352202,1,60133522021,71,1023,0.0694037145650049
28243,416566,6,13,352201,3,60133522013,38,838,0.045346062052506
31673,428288,6,13,352201,3,60133522013,125,838,0.149164677804296
27283,413735,6,13,352202,1,60133522021,83,1023,0.0811339198435973
30877,425447,6,13,352102,1,60133521021,28,500,0.056
29803,421578,6,13,352102,1,60133521021,26,500,0.052
28039,415933,6,13,352102,2,60133521022,133,311,0.427652733118971
31325,426952,6,13,352102,2,60133521022,50,311,0.160771704180064
29373,420042,6,13,352202,1,60133522021,281,1023,0.274682306940371
26201,410985,6,13,352202,1,60133522021,97,1023,0.0948191593352884
28423,417094,6,13,352201,2,60133522012,17,442,0.0384615384615385
28854,418395,6,13,352201,2,60133522012,76,442,0.171945701357466
28856,418397,6,13,352201,2,60133522012,104,442,0.235294117647059
28855,418396,6,13,352201,2,60133522012,23,442,0.0520361990950226
30875,425439,6,13,352201,2,60133522012,54,442,0.122171945701357
29824,421632,6,13,352202,1,60133522021,59,1023,0.0576735092864125
26199,410983,6,13,352202,1,60133522021,2,1023,0.00195503421309873
25816,410133,6,13,352202,1,60133522021,0,1023,0
27330,413876,6,13,352201,2,60133522012,3,442,0.00678733031674208
29068,419056,6,13,352201,2,60133522012,0,442,0
29179,419408,6,13,352201,2,60133522012,81,442,0.183257918552036
29940,422048,6,13,352201,2,60133522012,54,442,0.122171945701357
30876,425442,6,13,352201,2,60133522012,30,442,0.0678733031674208
28241,416563,6,13,353001,1,60133530011,45,484,0.0929752066115702
28853,418393,6,13,353001,1,60133530011,61,484,0.12603305785124
29372,420039,6,13,353001,1,60133530011,34,484,0.0702479338842975
28808,418260,6,13,352201,3,60133522013,101,838,0.120525059665871
28697,417899,6,13,352201,3,60133522013,95,838,0.113365155131265
30972,425724,6,13,352201,3,60133522013,41,838,0.0489260143198091
28811,418268,6,13,352201,3,60133522013,36,838,0.0429594272076372
29385,420086,6,13,352201,3,60133522013,115,838,0.137231503579952
30458,423876,6,13,353001,1,60133530011,306,484,0.632231404958678
27495,414352,6,13,352201,1,60133522011,84,988,0.0850202429149798
27770,415117,6,13,350000,2,60133500002,67,303,0.221122112211221
28646,417770,6,13,350000,2,60133500002,36,303,0.118811881188119
28895,418512,6,13,350000,2,60133500002,37,303,0.122112211221122
25997,410529,6,13,350000,4,60133500004,21,722,0.0290858725761773
29355,419986,6,13,352201,1,60133522011,31,988,0.0313765182186235
28810,418265,6,13,352201,1,60133522011,42,988,0.0425101214574899
26438,411520,6,13,352201,3,60133522013,287,838,0.342482100238663
28422,417092,6,13,352201,1,60133522011,831,988,0.841093117408907
26200,410984,6,13,350000,3,60133500003,123,558,0.220430107526882
27132,413319,6,13,350000,3,60133500003,168,558,0.301075268817204
27077,413194,6,13,350000,4,60133500004,0,722,0
27440,414184,6,13,350000,3,60133500003,139,558,0.24910394265233
28812,418271,6,13,350000,3,60133500003,128,558,0.229390681003584
28627,417729,6,13,352102,1,60133521021,35,500,0.07
30066,422486,6,13,352102,1,60133521021,45,500,0.09
28625,417727,6,13,352102,1,60133521021,39,500,0.078
30878,425448,6,13,352102,1,60133521021,51,500,0.102
28626,417728,6,13,352102,1,60133521021,42,500,0.084
25879,410277,6,13,352102,1,60133521021,41,500,0.082
29498,420467,6,13,352102,2,60133521022,81,311,0.260450160771704
25817,410137,6,13,352102,3,60133521023,143,714,0.200280112044818
30065,422485,6,13,352102,2,60133521022,47,311,0.15112540192926
29499,420468,6,13,352102,4,60133521024,42,288,0.145833333333333
31047,425969,6,13,352102,4,60133521024,28,288,0.0972222222222222
26117,410816,6,13,352102,4,60133521024,37,288,0.128472222222222
30318,423377,6,13,352102,3,60133521023,31,714,0.0434173669467787
29252,419621,6,13,352102,3,60133521023,136,714,0.19047619047619
28388,416973,6,13,352102,3,60133521023,142,714,0.198879551820728
25878,410276,6,13,352102,3,60133521023,134,714,0.187675070028011
27526,414442,6,13,352101,1,60133521011,224,662,0.338368580060423
27041,413086,6,13,352102,3,60133521023,126,714,0.176470588235294
26203,410987,6,13,352101,1,60133521011,23,662,0.0347432024169184
29178,419406,6,13,352102,4,60133521024,144,288,0.5
29120,419225,6,13,352102,4,60133521024,15,288,0.0520833333333333
28857,418402,6,13,352102,3,60133521023,2,714,0.00280112044817927
26070,410695,6,13,352101,2,60133521012,0,157,0
26205,410989,6,13,352101,1,60133521011,415,662,0.626888217522659
28242,416565,6,13,351200,3,60133512003,95,855,0.111111111111111
29374,420045,6,13,351200,3,60133512003,130,855,0.152046783625731
27946,415635,6,13,351200,3,60133512003,82,855,0.095906432748538
26191,410961,6,13,352101,2,60133521012,104,157,0.662420382165605
29500,420470,6,13,351200,3,60133512003,53,855,0.0619883040935673
27586,414600,6,13,352101,2,60133521012,6,157,0.0382165605095541
31013,425865,6,13,351200,2,60133512002,45,750,0.06
30879,425450,6,13,351200,3,60133512003,18,855,0.0210526315789474
31015,425870,6,13,351200,3,60133512003,26,855,0.0304093567251462
30880,425451,6,13,351200,3,60133512003,27,855,0.0315789473684211
25883,410282,6,13,351200,3,60133512003,28,855,0.0327485380116959
25882,410281,6,13,351200,3,60133512003,277,855,0.323976608187135
30128,422710,6,13,351200,1,60133512001,122,440,0.277272727272727
26206,410992,6,13,351200,2,60133512002,16,750,0.0213333333333333
29808,421589,6,13,351200,2,60133512002,176,750,0.234666666666667
31046,425966,6,13,351200,1,60133512001,121,440,0.275
29312,419840,6,13,351200,1,60133512001,52,440,0.118181818181818
30253,423194,6,13,351200,1,60133512001,33,440,0.075
29386,420092,6,13,352102,4,60133521024,0,288,0
25818,410139,6,13,352102,4,60133521024,0,288,0
20496,317302,6,1,430102,1,60014301021,108,896,0.120535714285714
28403,417006,6,13,345203,1,60133452031,29,962,0.0301455301455301
27332,413878,6,13,345203,1,60133452031,3,962,0.00311850311850312
27042,413087,6,13,352102,4,60133521024,0,288,0
29933,422027,6,13,352101,2,60133521012,29,157,0.184713375796178
29975,422149,6,13,352101,2,60133521012,0,157,0
31557,427800,6,13,351200,2,60133512002,217,750,0.289333333333333
29449,420291,6,13,351200,2,60133512002,56,750,0.0746666666666667
28843,418372,6,13,351200,2,60133512002,193,750,0.257333333333333
31344,427041,6,13,352101,2,60133521012,18,157,0.114649681528662
28761,418127,6,13,351101,3,60133511013,865,928,0.932112068965517
29501,420473,6,13,351200,2,60133512002,47,750,0.0626666666666667
26116,410813,6,13,341000,2,60133410002,83,566,0.146643109540636
29297,419799,6,13,351102,3,60133511023,537,923,0.581798483206934
29634,420899,6,13,351102,1,60133511021,142,1288,0.110248447204969
29635,420900,6,13,351102,1,60133511021,244,1288,0.18944099378882
31058,425992,6,13,351102,3,60133511023,386,923,0.418201516793066
30052,422450,6,13,351101,3,60133511013,63,928,0.0678879310344828
27133,413320,6,13,351101,1,60133511011,68,675,0.100740740740741
31060,426005,6,13,351101,1,60133511011,304,675,0.45037037037037
26130,410845,6,13,351103,2,60133511032,252,780,0.323076923076923
30885,425476,6,13,351102,2,60133511022,529,529,1
29433,420253,6,13,351102,1,60133511021,205,1288,0.15916149068323
31509,427648,6,13,351102,1,60133511021,109,1288,0.0846273291925466
29434,420254,6,13,351103,1,60133511031,96,518,0.185328185328185
26331,411252,6,13,351103,1,60133511031,84,518,0.162162162162162
29115,419216,6,13,351102,1,60133511021,588,1288,0.456521739130435
26071,410697,6,13,334200,3,60133342003,211,955,0.220942408376963
26332,411253,6,13,351103,2,60133511032,98,780,0.125641025641026
29575,420725,6,13,351103,1,60133511031,338,518,0.652509652509653
26330,411250,6,13,334200,3,60133342003,100,955,0.104712041884817
31604,427958,6,13,334200,3,60133342003,164,955,0.171727748691099
30673,424650,6,13,345204,2,60133452042,2,513,0.00389863547758285
29296,419791,6,13,351101,2,60133511012,296,296,1
31123,426175,6,13,345204,2,60133452042,0,513,0
26010,410557,6,13,345204,2,60133452042,0,513,0
25819,410145,6,13,345204,2,60133452042,0,513,0
25940,410388,6,13,345204,1,60133452041,109,731,0.149110807113543
30359,423520,6,13,345204,2,60133452042,254,513,0.495126705653021
30884,425475,6,13,345204,1,60133452041,190,731,0.259917920656635
27068,413172,6,13,334200,2,60133342002,3,456,0.00657894736842105
31278,426739,6,13,345204,1,60133452041,3,731,0.00410396716826265
26885,412624,6,13,345204,1,60133452041,6,731,0.00820793433652531
28736,418045,6,13,351101,1,60133511011,281,675,0.416296296296296
29632,420897,6,13,351101,1,60133511011,12,675,0.0177777777777778
30482,423970,6,13,351101,1,60133511011,10,675,0.0148148148148148
26439,411521,6,13,351103,2,60133511032,348,780,0.446153846153846
25821,410154,6,13,351103,2,60133511032,82,780,0.105128205128205
30413,423709,6,13,345204,1,60133452041,60,731,0.0820793433652531
26193,410963,6,13,334200,1,60133342001,86,521,0.165067178502879
31547,427772,6,13,334200,3,60133342003,32,955,0.0335078534031414
27812,415255,6,13,334200,1,60133342001,58,521,0.111324376199616
27278,413728,6,13,334200,3,60133342003,78,955,0.0816753926701571
31274,426728,6,13,334200,1,60133342001,70,521,0.134357005758157
31198,426488,6,13,334200,1,60133342001,33,521,0.0633397312859885
31661,428263,6,13,334200,1,60133342001,46,521,0.0882917466410749
28734,418040,6,13,334200,1,60133342001,3,521,0.00575815738963532
27227,413590,6,13,334200,1,60133342001,43,521,0.0825335892514395
29711,421176,6,13,334200,1,60133342001,114,521,0.218809980806142
29380,420062,6,13,334200,1,60133342001,2,521,0.00383877159309021
29378,420059,6,13,345204,1,60133452041,67,731,0.0916552667578659
30213,423058,6,13,345204,1,60133452041,90,731,0.12311901504788
28561,417505,6,13,345204,1,60133452041,187,731,0.255813953488372
27771,415123,6,13,345204,1,60133452041,19,731,0.0259917920656635
29383,420074,6,13,345204,1,60133452041,0,731,0
27442,414190,6,13,334200,2,60133342002,30,456,0.0657894736842105
30050,422447,6,13,334200,2,60133342002,44,456,0.0964912280701754
26886,412625,6,13,334200,2,60133342002,95,456,0.208333333333333
27772,415124,6,13,334200,2,60133342002,3,456,0.00657894736842105
30257,423208,6,13,334200,2,60133342002,93,456,0.203947368421053
27691,414896,6,13,334200,2,60133342002,12,456,0.0263157894736842
28813,418276,6,13,334200,2,60133342002,4,456,0.0087719298245614
30256,423207,6,13,334200,2,60133342002,84,456,0.184210526315789
28900,418525,6,13,334200,1,60133342001,23,521,0.0441458733205374
29003,418871,6,13,334200,1,60133342001,14,521,0.0268714011516315
25939,410384,6,13,334200,2,60133342002,53,456,0.116228070175439
26659,412064,6,13,343003,2,60133430032,0,627,0
28899,418523,6,13,334200,1,60133342001,0,521,0
28737,418046,6,13,343003,2,60133430032,83,627,0.13237639553429
31389,427216,6,13,343003,2,60133430032,95,627,0.151515151515152
30973,425725,6,13,346101,1,60133461011,102,885,0.115254237288136
26434,411509,6,13,346101,1,60133461011,83,885,0.0937853107344633
30049,422446,6,13,346101,1,60133461011,30,885,0.0338983050847458
29004,418872,6,13,346101,1,60133461011,8,885,0.00903954802259887
28720,418003,6,13,343003,2,60133430032,44,627,0.0701754385964912
30407,423686,6,13,346101,1,60133461011,82,885,0.0926553672316384
31629,428107,6,13,343003,1,60133430031,6,839,0.00715137067938021
29208,419505,6,13,343003,2,60133430032,29,627,0.0462519936204147
30716,424810,6,13,350000,4,60133500004,0,722,0
29243,419575,6,13,350000,2,60133500002,105,303,0.346534653465347
28767,418139,6,13,353002,1,60133530021,78,265,0.294339622641509
26897,412655,6,13,350000,2,60133500002,14,303,0.0462046204620462
29887,421849,6,13,354002,1,60133540021,76,948,0.080168776371308
27092,413226,6,13,348000,2,60133480002,75,725,0.103448275862069
30865,425422,6,13,348000,2,60133480002,38,725,0.0524137931034483
27339,413895,6,13,348000,2,60133480002,83,725,0.11448275862069
30325,423402,6,13,348000,3,60133480003,52,428,0.121495327102804
26248,411076,6,13,348000,2,60133480002,45,725,0.0620689655172414
29694,421094,6,13,348000,2,60133480002,77,725,0.106206896551724
30141,422759,6,13,348000,2,60133480002,96,725,0.132413793103448
26378,411365,6,13,348000,3,60133480003,1,428,0.00233644859813084
26249,411078,6,13,348000,2,60133480002,28,725,0.0386206896551724
31239,426598,6,13,350000,4,60133500004,434,722,0.601108033240997
25998,410530,6,13,350000,4,60133500004,24,722,0.0332409972299169
29129,419251,6,13,350000,4,60133500004,85,722,0.117728531855956
27131,413317,6,13,350000,1,60133500001,24,852,0.028169014084507
29821,421628,6,13,348000,2,60133480002,54,725,0.0744827586206896
30762,425020,6,13,348000,2,60133480002,21,725,0.0289655172413793
26983,412892,6,13,348000,2,60133480002,193,725,0.266206896551724
29233,419551,6,13,348000,2,60133480002,15,725,0.0206896551724138
27376,413986,6,13,347000,2,60133470002,201,1025,0.19609756097561
26768,412334,6,13,347000,2,60133470002,1,1025,0.000975609756097561
30995,425811,6,13,356002,4,60133560024,0,720,0
31012,425858,6,13,347000,2,60133470002,0,1025,0
27489,414328,6,13,347000,2,60133470002,0,1025,0
30472,423930,6,13,350000,1,60133500001,162,852,0.190140845070423
25889,410300,6,13,350000,4,60133500004,158,722,0.218836565096953
30474,423933,6,13,350000,1,60133500001,24,852,0.028169014084507
26386,411387,6,13,350000,1,60133500001,96,852,0.112676056338028
31243,426608,6,13,350000,1,60133500001,24,852,0.028169014084507
27083,413205,6,13,350000,1,60133500001,79,852,0.0927230046948357
31193,426465,6,13,350000,1,60133500001,151,852,0.177230046948357
29591,420767,6,13,350000,1,60133500001,144,852,0.169014084507042
30473,423932,6,13,348000,3,60133480003,49,428,0.114485981308411
29164,419371,6,13,350000,1,60133500001,48,852,0.0563380281690141
27969,415749,6,13,350000,1,60133500001,44,852,0.0516431924882629
26253,411086,6,13,350000,1,60133500001,16,852,0.0187793427230047
26254,411089,6,13,350000,1,60133500001,38,852,0.0446009389671361
27377,413987,6,13,350000,1,60133500001,2,852,0.00234741784037559
26385,411386,6,13,349000,3,60133490003,2,492,0.0040650406504065
29941,422049,6,13,351200,3,60133512003,119,855,0.139181286549708
26202,410986,6,13,351200,1,60133512001,54,440,0.122727272727273
29805,421580,6,13,351200,1,60133512001,58,440,0.131818181818182
27181,413443,6,13,349000,2,60133490002,61,622,0.0980707395498392
27084,413207,6,13,349000,2,60133490002,8,622,0.0128617363344051
31244,426609,6,13,349000,3,60133490003,75,492,0.152439024390244
29364,420017,6,13,349000,3,60133490003,3,492,0.00609756097560976
28766,418138,6,13,349000,2,60133490002,44,622,0.0707395498392283
31245,426610,6,13,349000,2,60133490002,40,622,0.0643086816720257
27182,413444,6,13,349000,3,60133490003,35,492,0.0711382113821138
27183,413445,6,13,349000,3,60133490003,0,492,0
27423,414139,6,13,349000,3,60133490003,133,492,0.270325203252033
26387,411389,6,13,349000,3,60133490003,9,492,0.0182926829268293
28065,416044,6,13,349000,2,60133490002,9,622,0.0144694533762058
26490,411650,6,13,349000,3,60133490003,11,492,0.0223577235772358
30268,423237,6,13,349000,1,60133490001,17,792,0.0214646464646465
30326,423407,6,13,348000,3,60133480003,30,428,0.0700934579439252
27375,413985,6,13,348000,3,60133480003,180,428,0.420560747663551
27773,415128,6,13,347000,2,60133470002,1,1025,0.000975609756097561
26461,411574,6,13,348000,3,60133480003,70,428,0.163551401869159
29017,418896,6,13,348000,3,60133480003,46,428,0.107476635514019
27686,414882,6,13,348000,1,60133480001,82,262,0.312977099236641
29804,421579,6,13,349000,2,60133490002,59,622,0.0948553054662379
28595,417629,6,13,349000,2,60133490002,198,622,0.318327974276527
29171,419386,6,13,349000,2,60133490002,93,622,0.14951768488746
27687,414885,6,13,349000,2,60133490002,65,622,0.104501607717042
28279,416678,6,13,349000,3,60133490003,11,492,0.0223577235772358
30005,422267,6,13,349000,3,60133490003,86,492,0.17479674796748
28038,415926,6,13,349000,1,60133490001,86,792,0.108585858585859
29367,420025,6,13,349000,3,60133490003,0,492,0
29170,419384,6,13,349000,3,60133490003,78,492,0.158536585365854
31605,427960,6,13,349000,3,60133490003,49,492,0.0995934959349594
25881,410279,6,13,349000,2,60133490002,45,622,0.0723472668810289
30708,424786,6,13,349000,1,60133490001,28,792,0.0353535353535354
30709,424787,6,13,349000,1,60133490001,37,792,0.0467171717171717
28144,416287,6,13,349000,1,60133490001,9,792,0.0113636363636364
30006,422269,6,13,349000,1,60133490001,42,792,0.053030303030303
29051,419009,6,13,349000,1,60133490001,460,792,0.580808080808081
31456,427450,6,13,349000,1,60133490001,0,792,0
29079,419086,6,13,347000,2,60133470002,36,1025,0.0351219512195122
29018,418897,6,13,348000,1,60133480001,50,262,0.190839694656489
29547,420633,6,13,348000,1,60133480001,63,262,0.240458015267176
27328,413868,6,13,348000,1,60133480001,17,262,0.0648854961832061
28949,418679,6,13,348000,1,60133480001,50,262,0.190839694656489
28556,417490,6,13,347000,1,60133470001,34,887,0.0383314543404735
29546,420632,6,13,340002,4,60133400024,38,563,0.0674955595026643
26561,411833,6,13,347000,2,60133470002,0,1025,0
26608,411949,6,13,347000,2,60133470002,279,1025,0.27219512195122
27389,414029,6,13,347000,2,60133470002,0,1025,0
26995,412919,6,13,347000,2,60133470002,0,1025,0
25887,410298,6,13,347000,2,60133470002,19,1025,0.0185365853658537
28768,418140,6,13,347000,2,60133470002,4,1025,0.00390243902439024
30834,425291,6,13,347000,2,60133470002,0,1025,0
27491,414333,6,13,347000,2,60133470002,0,1025,0
27434,414162,6,13,347000,1,60133470001,150,887,0.169109357384442
30674,424652,6,13,347000,1,60133470001,50,887,0.056369785794814
31542,427764,6,13,340002,6,60133400026,47,745,0.0630872483221477
28978,418783,6,13,340002,6,60133400026,34,745,0.0456375838926174
26377,411363,6,13,340002,6,60133400026,113,745,0.151677852348993
28511,417347,6,13,340002,6,60133400026,43,745,0.0577181208053691
26560,411832,6,13,340002,6,60133400026,20,745,0.0268456375838926
30067,422502,6,13,340002,6,60133400026,159,745,0.213422818791946
28105,416142,6,13,347000,1,60133470001,47,887,0.0529875986471251
27250,413634,6,13,347000,2,60133470002,68,1025,0.0663414634146341
29021,418913,6,13,347000,1,60133470001,89,887,0.100338218714769
26972,412870,6,13,347000,2,60133470002,101,1025,0.0985365853658537
31541,427761,6,13,347000,1,60133470001,116,887,0.130777903043968
29545,420629,6,13,347000,1,60133470001,82,887,0.0924464487034949
