OBJECTID,VALUE,COUNT,AREA,MEAN
-1,1291496,414,414.000000000000000,14.256387371947801
-1,1291581,315,315.000000000000000,15.842276582263764
-1,1291495,319,319.000000000000000,14.416190556971630
-1,1291582,352,352.000000000000000,16.121229933066800
-1,1291509,361,361.000000000000000,15.083579869151446
-1,1291494,325,325.000000000000000,14.607075749910795
-1,1291583,326,326.000000000000000,16.204629336398071
-1,1291510,315,315.000000000000000,15.299102419898624
-1,1291493,332,332.000000000000000,14.789072160261224
-1,1291511,333,333.000000000000000,15.683339118957520
-1,1291658,182,182.000000000000000,14.846135349064083
-1,1291641,200,200.000000000000000,14.468151402473449
-1,1291653,307,307.000000000000000,14.950778526281301
-1,1291642,244,244.000000000000000,14.885584979760843
-1,1291651,313,313.000000000000000,14.690316940648868
-1,1291654,171,171.000000000000000,15.292948315715233
-1,1291608,194,194.000000000000000,14.887783748587383
-1,1291655,173,173.000000000000000,15.486649165952826
-1,1291607,181,181.000000000000000,14.758908387705766
-1,1291648,311,311.000000000000000,14.671356842065547
-1,1291652,170,170.000000000000000,15.143991565704345
-1,1291611,274,274.000000000000000,15.214379000837786
-1,1291606,230,230.000000000000000,14.626267702683158
-1,1291639,188,188.000000000000000,15.386914501798914
-1,1291610,154,154.000000000000000,15.244848375196581
-1,1291614,278,278.000000000000000,15.185494100447182
-1,1291649,164,164.000000000000000,15.043812170261290
-1,1291638,249,249.000000000000000,14.818765169166657
-1,1291609,180,180.000000000000000,15.186175526512994
-1,1291650,177,177.000000000000000,15.254361863863670
-1,1291637,166,166.000000000000000,15.029665090951575
-1,1291613,156,156.000000000000000,15.236151860310482
-1,1291617,223,223.000000000000000,15.683277985440242
-1,1291636,243,243.000000000000000,15.319755526727119
-1,1291612,171,171.000000000000000,15.409363317210772
-1,1291616,170,170.000000000000000,15.774821202895220
-1,1291620,293,293.000000000000000,15.772936687534580
-1,1291615,222,222.000000000000000,15.748934225993114
-1,1291564,315,315.000000000000000,16.102391524541947
-1,1291623,221,221.000000000000000,15.487446711613583
-1,1291619,171,171.000000000000000,15.899323781331381
-1,1291635,224,224.000000000000000,15.534824524606977
-1,1291598,317,317.000000000000000,16.287680592822728
-1,1291618,143,143.000000000000000,15.541346263218593
-1,1291622,171,171.000000000000000,15.675873287937097
-1,1291626,219,219.000000000000000,15.558541750799032
-1,1291597,295,295.000000000000000,16.592146372391007
-1,1291621,223,223.000000000000000,15.825429232131205
-1,1291596,321,321.000000000000000,16.540060010654532
-1,1291625,171,171.000000000000000,15.708488815709165
-1,1291595,311,311.000000000000000,16.191950476054593
-1,1291624,204,204.000000000000000,15.747536878959805
-1,1291594,230,230.000000000000000,16.127308555271316
-1,1291593,204,204.000000000000000,15.840289003708783
-1,1291584,313,313.000000000000000,16.123597934223213
-1,1291627,225,225.000000000000000,15.435705371432833
-1,1291592,309,309.000000000000000,15.476902146941249
-1,1291585,373,373.000000000000000,16.453634648156868
-1,1291644,324,324.000000000000000,15.153850617232147
-1,1291645,13,13.000000000000000,15.263521634615385
-1,1291634,251,251.000000000000000,15.228452956059064
-1,1291646,178,178.000000000000000,15.446353724833285
-1,1291647,12,12.000000000000000,15.317293485005697
-1,1291633,167,167.000000000000000,15.556204030613699
-1,2052453,227,227.000000000000000,14.612536434560095
-1,1291632,231,231.000000000000000,15.694656227574203
-1,1291631,166,166.000000000000000,15.892521622669266
-1,1288165,31407,31407.000000000000000,17.319455427483835
-1,1291629,226,226.000000000000000,15.693244246254981
-1,1291630,204,204.000000000000000,15.343022641013651
-1,1291628,207,207.000000000000000,15.406148601845267
-1,1288168,49268,49268.000000000000000,18.464320141531445
-1,1288093,26131,26131.000000000000000,17.840736188834171
-1,1288186,3702,3702.000000000000000,17.466535080580503
-1,1288188,16316,16316.000000000000000,18.121274263726114
-1,1293124,21575,21575.000000000000000,20.797998184964388
-1,1293125,18195,18195.000000000000000,21.330638219943967
-1,1293147,306,306.000000000000000,21.128913505404604
-1,1293126,18076,18076.000000000000000,22.002132471696179
-1,1293148,171,171.000000000000000,22.523689894648324
-1,1293127,18580,18580.000000000000000,23.018685733129956
-1,2049327,6132,6132.000000000000000,32.232762801126178
-1,1290511,7426,7426.000000000000000,30.791504395030561
-1,2051045,1846,1846.000000000000000,32.388051695322552
-1,1290510,9010,9010.000000000000000,32.706886621744069
-1,1290329,24343,24343.000000000000000,32.879790891271163
-1,1288687,36205,36205.000000000000000,34.520611903318759
-1,1278216,14784,14784.000000000000000,38.372535435926345
-1,1278217,13711,13711.000000000000000,38.479603754388158
-1,1374721,21301,21301.000000000000000,39.783668377305311
-1,1374722,15778,15778.000000000000000,40.147720110856135
-1,2052543,13408,13408.000000000000000,39.888340159077067
-1,1375135,1974,1974.000000000000000,43.002999882567615
-1,1375136,2517,2517.000000000000000,43.591261354854858
-1,1374494,213922,213922.000000000000000,42.777577869095978
-1,1375138,1412,1412.000000000000000,42.982718313719666
-1,1375139,2414,2414.000000000000000,42.788592250858741
-1,1375148,11373,11373.000000000000000,43.912744989498279
-1,1375137,1687,1687.000000000000000,43.014682989114831
-1,1375151,4846,4846.000000000000000,42.632892010382172
-1,1378473,1764,1764.000000000000000,42.490902381689374
-1,1378472,2028,2028.000000000000000,42.577004551182135
-1,1378471,1704,1704.000000000000000,43.846200739274003
-1,1378474,1272,1272.000000000000000,42.862515980342650
