OBJECTID,VALUE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,new_value
-1,1270425,262,262,0.076607861,2.484856844,2.408248983,0.789265715,0.400587381,206.7876174,1
-1,1270452,28,28,0.006734053,0.62089175,0.614157697,0.260866803,0.188701576,7.304270473,1
-1,1270430,39,39,0.033882301,1.140483975,1.106601674,0.566721591,0.301816359,22.10214204,1
-1,1270424,277,277,0.020467917,2.288667917,2.268200001,0.630893183,0.425397431,174.7574118,1
-1,1270451,38,38,0.003498236,0.989000499,0.985502263,0.329956592,0.260225246,12.53835048,1
-1,1270450,44,44,0.02080361,0.757090747,0.736287137,0.341444914,0.215856106,15.02357622,1
-1,1264368,146,146,0.009723346,9.365129471,9.355406125,6.628493527,2.8887966,967.760055,1
-1,1264367,89,89,0.05180518,9.1021595,9.050354321,5.993302231,2.937790359,533.4038985,1
-1,1264366,74,74,0.045325916,9.173046112,9.127720196,5.542479412,3.175748428,410.1434765,1
-1,1264365,167,167,0.012944858,9.21362114,9.200676282,5.391549697,3.496558466,900.3887994,1
-1,1264364,243,243,0.015264194,9.446993828,9.431729634,5.58872752,3.39417558,1358.060787,1
-1,1264363,349,349,0.001404444,8.895961761,8.894557317,3.898735146,3.580564453,1360.658566,1
-1,1264362,74,74,0.010954539,5.204704762,5.193750222,0.689128317,0.832618807,50.99549544,1
-1,1264598,96,96,0.001897494,0.892566383,0.890668889,0.342670008,0.247106469,32.89632072,1
-1,1264381,15,15,0.005472819,0.231030151,0.225557332,0.106143127,0.079075678,1.592146898,1
-1,1264382,315,315,0.003515879,1.963050485,1.959534605,0.887407455,0.527594174,279.5333483,1
-1,1264419,3,3,0.02005736,0.037929218,0.017871859,0.028793971,0.007301599,0.086381912,1
-1,1264599,79,79,0.037730854,5.421563625,5.383832771,1.436376549,1.468759531,113.4737473,1
-1,1264596,22,22,0.051809948,0.928998649,0.877188701,0.34335651,0.225038059,7.553843215,1
-1,1264597,77,77,0.004179636,0.594690025,0.590510388,0.184017147,0.128742514,14.16932033,1
-1,1264593,70,70,0.007851283,1.537712693,1.52986141,0.301712045,0.264154033,21.11984317,1
-1,1264532,79,79,0.019967714,0.637276351,0.617308637,0.321630123,0.165318379,25.40877973,1
-1,1264533,131,131,0.013394038,0.812987983,0.799593945,0.372707861,0.234030814,48.82472978,1
-1,1264592,179,179,0.00240008,1.008160233,1.005760153,0.338988989,0.230548516,60.67902912,1
-1,1264534,144,144,0.007094065,0.936609924,0.929515859,0.383794443,0.246615931,55.26639981,1
