juris_zmod,variable,ACRES 0 0,ACRES 0 1,ACRES 0 M,ACRES 1 0,ACRES 1 1,ACRES 1 M,ACRES M 0,ACRES M 1,ACRES M M,Ksqft_basis,Ksqft_pba40,allow_nonres ACRES F_F,allow_nonres ACRES F_T,allow_nonres ACRES T_F,allow_nonres ACRES T_T,allow_nonres num_parcels F_F,allow_nonres num_parcels F_T,allow_nonres num_parcels T_F,allow_nonres num_parcels T_T,allow_res ACRES F_F,allow_res ACRES F_T,allow_res ACRES T_F,allow_res ACRES T_T,allow_res num_parcels F_F,allow_res num_parcels F_T,allow_res num_parcels T_F,allow_res num_parcels T_T,emp_basis,emp_pba40,num_parcels 0 0,num_parcels 0 1,num_parcels 0 M,num_parcels 1 0,num_parcels 1 1,num_parcels 1 M,num_parcels M 0,num_parcels M 1,num_parcels M M,units_basis,units_pba40
palo_alto,HS,10945.208032246399,212.81858478063558,125.44699524652506,122.17839979987187,2739.9650583185767,0.0,0.5606123563832,1.4060087488209998,0.18391938716442,34889.15453606139,34889.15453606139,,,,,,,,,10407.801972660094,162.86113895788216,82.48799153576037,3494.6165077306605,1296.0,508.0,241.0,16413.0,97526.6769052485,97526.6769052485,3272.0,756.0,26.0,459.0,13931.0,0.0,2.0,8.0,4.0,52112.33327167345,51241.73986322055
petaluma,HS,3974.627648078549,109.80814323687329,14.455395564594,1454.953668882132,2086.743279848238,0.0,20.302004842699002,2.36000268877,15.34424675911044,160152.40912983043,160152.40912983043,,,,,,,,,3636.0034854398623,54.811450706254725,1192.4758944631676,2795.303559291684,1125.0,90.0,5944.0,11801.0,460497.3876390759,460497.3876390759,1652.0,354.0,6.0,7298.0,9628.0,0.0,13.0,1.0,8.0,38649.24619295132,47000.720252980704
piedmont,HS,73.65564702500102,59.55255887207858,0.0,78.11241084804091,632.837648489176,0.0,0.216553812018,0.0,0.0,2898.42550844786,2898.42550844786,,,,,,,,,73.68850360448101,57.84020747100163,77.1507823789117,635.6953255919202,48.0,182.0,148.0,3565.0,8281.215738422457,8281.215738422457,48.0,191.0,0.0,152.0,3551.0,0.0,1.0,0.0,0.0,5958.7320535263025,5571.750939734921
pinole,HS,1210.1288630611944,311.2258419556123,1.7617328203132403,1303.1173937799902,176.4583507548678,0.31685288809150003,0.0,1.0958458626799998,0.0,1559.1611654052545,1559.1611654052545,,,,,,,,,1207.3710635845162,311.28260653595225,1139.5743716543602,345.8768393479226,334.0,120.0,4991.0,753.0,4454.7461868721575,4454.7461868721575,330.0,120.0,13.0,5576.0,156.0,2.0,0.0,1.0,0.0,7385.446109684156,8869.149759002266
pittsburg,HS,6008.8237990576445,308.47048180225687,153.5971815040672,942.5950344291175,2079.1430808736727,0.40866901988060006,8.737230413286841,18.165998537261007,1.09548855876313,55039.1428355209,55039.1428355209,,,,,,,,,5792.872799028365,295.9766394158266,1.923254902431,3430.2642708493418,1396.0,644.0,10.0,15655.0,135474.57995963367,135474.57995963367,1538.0,615.0,48.0,3309.0,12051.0,3.0,13.0,115.0,13.0,36853.266298045186,36697.39530801896
pleasant_hill,HS,1131.9796814489555,503.2423253253986,21.780135252286335,300.7249425144314,1743.9712587437828,0.0,3.160591892428,0.9966482506410002,0.635606034632,7123.075916531493,7123.075916531493,,,,,,,,,792.105318577066,499.2220956359445,300.2207906554904,2114.9429845940567,535.0,137.0,1138.0,8175.0,24079.531813580885,24079.531813580885,1393.0,149.0,24.0,1139.0,7269.0,0.0,6.0,4.0,1.0,18923.876541942955,20239.802235691066
pleasanton,HS,7283.867117217564,11.89576523719,480.35719698721505,2442.252521985578,3381.214097109435,16.271735231425378,0.0,0.0,0.0,341829.1989034836,341829.1989034836,,,,,,,,,6621.22827474349,11.89576523719,1190.3329093424945,5792.401484445241,1625.0,2.0,1160.0,19011.0,972075.1265692898,972075.1265692898,2033.0,2.0,137.0,8555.0,11056.0,15.0,0.0,0.0,0.0,57178.58442674385,59293.38997792576
portola_valley,HS,364.9150247551008,1711.1237669496925,43.4063128994526,171.6676732382325,3220.2404933811117,1.0280405710382001,0.0,0.0,0.0,101.40241740282234,101.40241740282234,,,,,,,,,408.3213376545534,1669.1245418389926,172.6957138092707,3262.2397184918113,105.0,175.0,218.0,1317.0,289.7211925794924,289.7211925794924,90.0,176.0,15.0,216.0,1316.0,2.0,0.0,0.0,0.0,2239.0704528138754,2351.3393409590144
redwood_city,HS,10146.764670733606,338.72930182729567,27.76103361854179,1146.3258486175102,1944.1929709825915,0.22271085598336998,323.712220472937,0.0,8.540993951217999,268586.0563849381,268586.0563849381,,,,,,,,,10369.793920591512,333.29915227901876,10.804619200298868,3222.352058988863,1136.0,412.0,24.0,15989.0,761012.8908193908,761012.8908193908,1291.0,433.0,40.0,5906.0,9880.0,3.0,4.0,0.0,4.0,76512.7207431115,62235.60129032489
richmond,HS,15308.362468530588,390.78993267758756,918.9028539780012,251.0199235189536,2734.1394567418793,0.0,24.752537575846997,0.0,17.250855494790002,139873.78449312478,139873.78449312478,,,,,,,,,14552.172841641965,241.57555302668,26.3938114537069,4825.075822395214,1960.0,331.0,58.0,27120.0,371248.9976481299,371248.9976481299,9047.0,1552.0,76.0,663.0,18121.0,0.0,8.0,0.0,2.0,94432.95520939367,94547.74240513677
rio_vista,HS,1774.225394729646,0.0,25.8820103150398,2078.4986426525384,68.7959980723669,0.0,0.0,0.0,0.0,59036.724538699,59036.724538699,,,,,,,,,1712.2045334912566,0.0,37.63680869840077,2197.560703579934,969.0,0.0,106.0,3844.0,168676.35582485466,168676.35582485466,1036.0,0.0,3.0,3841.0,39.0,0.0,0.0,0.0,0.0,26443.297478050965,26717.46465716086
rohnert_park,HS,2086.779647556877,15.951461233283098,2.785853794027,394.6479507683632,1167.1481252600245,0.0,0.0,0.0,1.8150847109397,103993.85383840182,103993.85383840182,,,,,,,,,1542.2265779112247,14.5394519034609,49.822339297918994,2062.5397542109176,599.0,30.0,16.0,9127.0,304053.1468300824,304053.1468300824,1849.0,37.0,3.0,386.0,7495.0,0.0,0.0,0.0,2.0,37083.202904423066,37242.8614614843
ross,HS,8.2240989703037,36.434552425806004,38.058824450882,0.050192062744399996,835.3708870430117,0.108790488825,0.0,0.0,0.0,533.2495879911809,533.2495879911809,,,,,,,,,46.282923421185686,36.434552425806004,0.108790488825,835.4210791057561,24.0,8.0,1.0,965.0,1523.570251403374,1523.570251403374,18.0,8.0,6.0,2.0,963.0,1.0,0.0,0.0,0.0,1770.3404091247037,1764.8604411174845
san_anselmo,HS,241.374360152417,370.43995963429745,0.0,97.05731629083552,742.2710549580244,0.0,0.0,0.0,0.0,3718.1501600219967,3718.1501600219967,,,,,,,,,227.71477611536153,370.31640616507934,28.3492727467054,824.7622360084274,215.0,1229.0,19.0,3383.0,10623.286171491416,10623.286171491416,315.0,1231.0,0.0,369.0,2931.0,0.0,0.0,0.0,0.0,5463.723210871165,5198.713082073294
san_bruno,HS,885.8818285914111,210.84841742800688,1.782889398784176,313.68879084190337,1207.4254540817362,0.0,19.822723399280793,14.420629541754,0.0,38326.55172405884,38326.55172405884,,,,,,,,,826.6469966008498,223.52228379287448,0.0,1603.701452889163,265.0,69.0,0.0,10236.0,107954.44743215368,107954.44743215368,689.0,82.0,6.0,1187.0,8587.0,0.0,15.0,4.0,0.0,20110.357524585357,20090.33447923937
san_carlos,HS,1046.772182064335,54.46732268316458,3.88324720401365,181.47013356004234,1532.8316880565976,3.22616240413,0.0,0.0,0.58938201991341,52492.28959674574,52492.28959674574,,,,,,,,,973.1831436560032,17.653948072490053,4.345651716,1828.0573745476981,530.0,51.0,3.0,9216.0,137529.22771090112,137529.22771090112,855.0,214.0,13.0,467.0,8246.0,1.0,0.0,0.0,4.0,19741.40611644245,19267.119157714216
san_francisco,HS,15013.583674140322,5608.975265994088,706.9209866750006,8.7239051751645,1344.1735677112977,0.17827874231660001,0.7389472396739999,0.0,0.0,1444682.411940545,1444682.411940545,,,,,,,,,9680.135635365012,693.5878102695925,0.0,12309.57118004293,5730.0,3806.0,0.0,143819.0,4513429.78322134,4513429.78322134,64282.0,76967.0,217.0,45.0,11840.0,2.0,2.0,0.0,0.0,685146.8149675751,679747.3730983566
san_jose,HS,41809.17456916921,1104.3589814899703,740.5784925302397,14346.467211902385,35582.659567380935,50.3705567682058,3248.429616584658,16.464452221700405,66.8659944283191,6420522.185844867,6420522.185844867,,,,,,,,,44057.126521891914,1099.9876282392272,13458.10286158824,38350.15243075575,13217.0,650.0,486.0,204805.0,18200757.56542267,18200757.56542267,18050.0,620.0,253.0,2269.0,197185.0,20.0,671.0,36.0,54.0,1271354.0907066467,1268761.9236180158
san_leandro,HS,4128.04469923747,279.33313097236544,30.88694470050683,541.9855803657667,2661.583417025283,0.0162993765062,11.714693066088191,0.00934702717627,0.00443807590701,66859.01171401549,66859.01171401549,,,,,,,,,3534.539566562303,274.9252351252114,32.9669016032736,3811.146846556277,1316.0,548.0,106.0,20937.0,191025.74775433037,191025.74775433037,2428.0,582.0,11.0,2132.0,17743.0,1.0,8.0,1.0,1.0,49953.021037737075,49891.796149816095
san_mateo,HS,3257.0009563255685,342.25218989051655,24.595911701634705,9.196436788725201,2544.1909462663807,0.0,214.26963257038767,113.07115937585098,14.8354695508709,63126.77144316544,63126.77144316544,,,,,,,,,2124.8439664569332,446.53546004885334,8.1367434304982,3939.8965325336576,951.0,104.0,10.0,21129.0,183049.09343511274,183049.09343511274,5848.0,106.0,11.0,16.0,16079.0,0.0,93.0,28.0,13.0,74638.94324630743,73406.91199619445
san_pablo,HS,602.4033087011819,3.7035956408737,2.34242295065977,169.15187373109617,531.3065615340357,0.0,0.0,0.0,0.0,9771.870877645097,9771.870877645097,,,,,,,,,463.95557657116393,3.7035956408737,2.5211405986272997,838.7274497471823,367.0,20.0,18.0,5498.0,27919.631078986014,27919.631078986014,792.0,20.0,10.0,915.0,4166.0,0.0,0.0,0.0,0.0,18087.88661413842,18118.953327201223
san_rafael,HS,4724.226756663588,225.41709931142884,22.241525300912006,1524.3856631314525,2576.740177146561,2.48090042189,0.0,0.0,0.0,252510.18716088813,252510.18716088813,,,,,,,,,4417.563396039464,225.27875165438846,980.541160019898,3452.1088142620924,1369.0,30.0,4368.0,11717.0,721045.6168862452,721045.6168862452,3028.0,32.0,8.0,4689.0,9726.0,1.0,0.0,0.0,0.0,36440.700056078604,43947.87204248377
san_ramon,HS,5412.460643247323,543.8378153108366,296.482614566132,1812.6564908160335,2161.1713725223167,0.0,0.118839846416,0.0,0.0,20573.959623797382,20573.959623797382,,,,,,,,,5589.355413823186,543.8378153108366,1282.2478370411736,2811.286710133859,1084.0,413.0,7252.0,10818.0,58782.741782278215,58782.741782278215,1202.0,413.0,14.0,7842.0,10095.0,0.0,1.0,0.0,0.0,38602.03768610719,47432.163408081025
santa_clara,HS,5034.716814627901,32.39967024271031,188.57145708146174,1658.7462700655456,2589.4250199489243,1.516232824291,0.0,0.0,5.9655461824766,135473.62966991062,135473.62966991062,,,,,,,,,5229.253817891836,32.39967024271031,938.886488510708,3310.8010343280557,2329.0,123.0,3285.0,19823.0,340664.75523699244,340664.75523699244,2214.0,123.0,109.0,6459.0,16646.0,3.0,0.0,0.0,6.0,46930.16041977091,61557.184387409885
santa_rosa,HS,7748.410756510602,789.9740239150387,34.645316598682,8260.678751193562,5711.382726147824,0.0,3.7602557091934,0.0,0.011236033787,596824.7119261456,596824.7119261456,,,,,,,,,6240.745113755177,758.6425162699824,154.14492678269562,15395.330509300798,1369.0,166.0,22.0,46466.0,1705213.4626461165,1705213.4626461165,3485.0,248.0,12.0,23926.0,20347.0,0.0,4.0,0.0,1.0,175161.88713453416,173851.37363967407
saratoga,HS,430.2548537987842,635.1053614804135,0.1175611334459,1473.1142330317825,4361.4712533868915,0.0,56.15700765311137,0.87406735897759,0.1752901485527,4272.199537351019,4272.199537351019,,,,,,,,,406.9023028246187,615.9119158383108,1455.0009440845236,4479.454465244494,476.0,101.0,643.0,9718.0,12206.28439243148,12206.28439243148,770.0,194.0,2.0,660.0,9261.0,0.0,45.0,4.0,2.0,11466.170005129568,12129.48629280196
sausalito,HS,559.4674888841497,4.492479731313,1.8766037853924,60.29638944354773,183.63674809145758,0.0,0.0,0.0,0.0,2254.2664594219327,2254.2664594219327,,,,,,,,,455.2514013123689,4.236511431547,13.386480655114298,336.895316536829,287.0,4.0,73.0,2960.0,5274.155671211228,5274.155671211228,1713.0,6.0,2.0,615.0,988.0,0.0,0.0,0.0,0.0,4473.931347592505,4570.162761205221
sebastopol,HS,397.4685151465421,1.9643042953796002,4.034937016005999,188.74077435524376,416.84830948986644,0.0,0.0,0.6330568821210001,0.5913822792408,8907.581701670904,8907.581701670904,,,,,,,,,354.6822464545469,2.5973611775006007,53.809108058003304,599.1925637743493,322.0,12.0,47.0,2279.0,24682.987512781998,24682.987512781998,493.0,10.0,4.0,555.0,1590.0,0.0,0.0,2.0,6.0,6625.96114159121,6624.69685025022
sonoma,HS,753.0262706185501,19.452965958240863,0.0,134.49104645146093,538.1993571477085,0.0,1.2029927980038,19.38589238218259,0.0,23960.41209688362,23960.41209688362,,,,,,,,,287.56711987567695,36.45770878227301,123.55881359603026,1018.1748831021669,120.0,156.0,84.0,3872.0,68458.3202768103,68458.3202768103,1734.0,80.0,0.0,117.0,2207.0,0.0,4.0,90.0,0.0,8791.15942326966,9310.979013071177
south_san_francisco,HS,2648.7161288581456,88.5569454948941,9.433552885393798,702.5343614815116,1349.1269096863673,0.0,7.021469118721697,0.556265228877,3.3856948139479996,74345.98314466936,74345.98314466936,,,,,,,,,2644.925914529759,76.26733579695629,171.91038784007185,1916.2276894010693,1118.0,85.0,585.0,13982.0,212326.2075134526,212326.2075134526,1224.0,168.0,7.0,4119.0,10213.0,0.0,36.0,1.0,2.0,30839.07026601929,29494.62546415717
st_helena,HS,396.9989669323706,0.665294080902,9.515082302762,2084.1157315284604,422.7400479593323,0.0,0.15010170800429998,0.0,0.08806240324839999,93632.87793982131,93632.87793982131,,,,,,,,,406.75221334638525,0.665294080902,1651.5424158427209,855.3133636450698,299.0,1.0,231.0,1723.0,267314.96874581644,267314.96874581644,283.0,1.0,13.0,1715.0,239.0,0.0,2.0,0.0,1.0,8553.05025788675,8934.430069307618
suisun_city,HS,670.7926478059752,108.22260029742579,55.77570683924203,187.80157318161284,1029.1201394420268,0.0,0.0,0.0,0.0,5086.8936438773635,5086.8936438773635,,,,,,,,,670.4853461810703,108.22260029742579,0.0,1273.0047210877792,658.0,147.0,0.0,7770.0,14533.98183964962,14533.98183964962,805.0,147.0,19.0,1322.0,6282.0,0.0,0.0,0.0,0.0,11917.442476279402,11786.767776920564
sunnyvale,HS,6291.90217131503,33.127999552351795,13.6166186234335,2021.8901676871526,3279.3861180588838,2.466754613556,0.0808770603311,0.0,1.8355792905839,39943.19338025274,39943.19338025274,,,,,,,,,5895.243897725687,33.127999552351795,380.0195183694633,5335.914870553827,1560.0,81.0,39.0,25985.0,95356.09841912062,95356.09841912062,2639.0,81.0,5.0,5290.0,19639.0,2.0,1.0,0.0,8.0,75460.3073288756,79924.62345800824
tiburon,HS,1359.8716209751506,94.64879731624212,1455.3413882468415,8.70603238555,1071.8629042854552,0.0,0.0,0.0,0.0937721490348,1930.1755442228223,1930.1755442228223,,,,,,,,,2703.088872950685,94.64879731624212,8.70603238555,1184.0808127057974,186.0,31.0,8.0,3362.0,5692.955359523321,5692.955359523321,1147.0,31.0,15.0,8.0,2385.0,0.0,0.0,0.0,1.0,4285.234135226487,4309.597956143532
unincorporated_alameda,HS,145191.2242828136,9443.831083774183,4493.21962116046,125425.09280700992,6769.773736838523,53.44354550866,11317.961880332748,8.526684591571602,87.2764325528964,301933.3214184896,301933.3214184896,,,,,,,,,160487.85340551726,9137.122245333847,119160.96649308839,14004.407930642406,4337.0,863.0,3735.0,33290.0,839442.6893072722,839442.6893072722,6004.0,2634.0,113.0,7267.0,26072.0,4.0,97.0,24.0,10.0,129716.79361774503,169896.93025143782
unincorporated_contra_costa,HS,272069.5182282496,23.721012855470292,2460.80049031699,7488.337394505987,9486.951269956311,137.33406377063602,134.2009261711754,3.1091448955520002,123.93765132779893,208772.54457130336,208772.54457130336,,,,,,,,,273674.3719814272,25.38116206245229,7297.877873978997,10930.27916458136,10429.0,17.0,19715.0,28496.0,524406.1303379725,524406.1303379725,12782.0,13.0,473.0,19865.0,25466.0,12.0,15.0,5.0,26.0,65666.33049873452,94118.73882659136
unincorporated_marin,HS,212609.46502187045,2377.51931420736,6903.353376861343,99370.60055931758,9831.874694691436,625.1361953148837,22.624751139853505,0.06841686203490001,449.56354432731797,61879.31603368449,61879.31603368449,,,,,,,,,219627.79924335273,2374.2180959713664,99268.8391426546,10919.349392613594,3058.0,437.0,4676.0,22285.0,176103.2396572889,176103.2396572889,3929.0,462.0,245.0,6073.0,19703.0,19.0,14.0,1.0,10.0,40963.29277076793,52408.93102231394
unincorporated_napa,HS,155996.6016173883,135.2376353322291,397.30856280496397,313368.2093976162,1900.542647084829,5332.679276397301,0.0,0.0,0.202402498138,18781154.552539114,18781154.552539114,,,,,,,,,156308.38816469727,135.2376353322291,318323.7104972734,2363.445241818626,4956.0,658.0,9314.0,489.0,53652026.544412464,53652026.544412464,4944.0,658.0,18.0,9232.0,465.0,99.0,0.0,0.0,1.0,17060.444159916005,290581.44790297654
unincorporated_san_mateo,HS,126480.71544123054,5472.1578264467735,7701.897417740568,65710.36335030808,4811.955644533005,23.0871265815312,25751.39520555671,1.6919968586230003,18921.684263207397,1511696.5045097203,1511696.5045097203,,,,,,,,,178597.1740619181,5470.800755014323,40999.159300057676,29807.8141554732,2181.0,252.0,2155.0,19783.0,4302045.723755116,4302045.723755116,2175.0,256.0,64.0,4776.0,16983.0,4.0,73.0,7.0,33.0,54197.43344881794,56650.961028514364
unincorporated_santa_clara,HS,144570.9484461162,68124.40458064931,2650.1655464459513,292265.72761666914,92796.80867115027,830.4609048916009,390.74075645682063,1029.9597833904515,125.86426445768568,203914.5445496359,203914.5445496359,,,,,,,,,147548.73084117754,69141.01409768611,293032.269989341,93063.06564202285,1709.0,8194.0,4155.0,15147.0,561637.4136411925,561637.4136411925,1490.0,6483.0,79.0,4309.0,14930.0,16.0,74.0,1719.0,105.0,54921.32992569859,66284.28174452513
unincorporated_solano,HS,168976.86072718294,229.82186839236866,4750.913173844188,265772.71924550785,12307.46781630827,487.481678447283,216.51382383221213,0.5131654485108,8.70202929174,136415.45804817707,136415.45804817707,,,,,,,,,173920.99700766767,216.72896394370815,263759.95898177364,14853.308574870043,2194.0,122.0,4118.0,4530.0,326549.569067683,326549.569067683,1697.0,150.0,483.0,4955.0,3630.0,9.0,33.0,4.0,3.0,26085.541310888275,31211.962916102504
unincorporated_sonoma,HS,188320.73812098565,2853.704890502816,328.0385168993063,708728.0673282268,36846.133398032216,10877.531140937726,0.0,0.0,6.51060327727,480924.23401631427,480924.23401631427,,,,,,,,,185565.4249362641,2839.452802386135,718289.1584450258,41266.68781518852,3053.0,525.0,30728.0,35676.0,1245738.2691559782,1245738.2691559782,4521.0,546.0,22.0,33569.0,31255.0,68.0,0.0,0.0,1.0,129195.37201513212,140562.11636261578
union_city,HS,8711.099141206048,304.5597517840207,109.29700168381639,243.66025819947177,1718.5311485805703,19.086360106254002,0.881130385554,0.33834641375499996,0.487031756624,61631.639700394706,61631.639700394706,,,,,,,,,8528.262272897111,252.05651638486876,198.31473791975444,2129.306642914383,1663.0,1072.0,478.0,12912.0,148130.96985812733,148130.96985812733,3097.0,1444.0,78.0,838.0,10657.0,5.0,2.0,2.0,2.0,24170.58824942994,22594.119079694807
vacaville,HS,9317.304090749987,145.63110369086348,20.185145796854,1787.7265671383707,4670.747193726409,0.0,217.614102395515,3.993909163977,0.704182320871,56243.63302380152,56243.63302380152,,,,,,,,,8972.399629428348,143.97721229500726,1320.4692990007616,5727.060154258777,1810.0,322.0,1138.0,24652.0,162644.2001789115,162644.2001789115,4266.0,326.0,13.0,3518.0,19753.0,0.0,32.0,13.0,1.0,45281.49685751047,49193.5076801981
vallejo,HS,6344.565144832215,588.8473943762704,5644.634090242589,1648.0323996813368,4690.974803057468,2.268219535688,3.2780733091079997,0.7305779614504551,0.06115629050523999,100599.54353314434,100599.54353314434,,,,,,,,,11563.213855249252,441.1309888834981,0.0,6919.0470151538675,3688.0,957.0,0.0,33525.0,287427.26723755524,287427.26723755524,5493.0,1867.0,247.0,5871.0,24675.0,2.0,7.0,6.0,2.0,64274.753262393395,58772.52915773005
walnut_creek,HS,4572.803521272536,110.45516836607283,249.77141270533218,3104.4108743052343,3156.5514232723995,5.416096288424599,0.0,0.0,0.0363792425731,50445.981270759876,50445.981270759876,,,,,,,,,4388.255845834838,109.26769835078282,2588.901613363354,4113.019717903594,1091.0,118.0,2513.0,12277.0,144131.37505931393,144131.37505931393,1816.0,123.0,50.0,4200.0,9805.0,4.0,0.0,0.0,1.0,43726.968592059515,55548.40249015621
windsor,HS,1707.9808072525414,14.699189185288997,9.90391875734,1929.091642780957,339.0870309565113,0.0,1.691423346276,0.50025360859,1.730445380726,10472.1403345572,10472.1403345572,,,,,,,,,1627.3452048968304,11.362940701428997,1704.7408085317313,661.2357571382416,482.0,9.0,6330.0,1715.0,27807.519939568916,27807.519939568916,828.0,10.0,1.0,7349.0,340.0,0.0,2.0,1.0,5.0,6064.463404016469,14808.630678992322
woodside,HS,1006.1672860921503,93.53741899177601,0.27851102519137,2912.7048033301517,2645.9239432672357,1.3003276558085999,0.0,0.0,0.0,315.74329111190235,315.74329111190235,,,,,,,,,1006.4457971173417,93.53741899177601,2914.0051309859605,2645.9239432672357,73.0,7.0,778.0,1550.0,902.1236888911494,902.1236888911494,71.0,7.0,2.0,775.0,1550.0,3.0,0.0,0.0,0.0,1807.5310370212596,2315.792876898474
